same_movie,neighbour1,neighbour2,neighbour3,neighbour4,neighbour5,neighbour6,neighbour7,neighbour8,neighbour9,neighbour10
12361,4116,7960,715,9106,261,6812,3366,14431,3773,6710
12362,8056,12217,11415,9030,4795,100,10862,2616,1383,12122
12363,7549,10546,6929,12422,15587,13642,7504,17124,12537,11359
12364,4779,7280,3565,15482,11965,748,11127,13863,13496,725
12365,17441,1650,2660,6287,2953,1542,11490,4577,15755,7617
12366,1264,7533,9849,3410,17396,8024,4155,17681,534,4820
12367,11975,13255,17449,6450,4634,17174,10231,11607,2813,11022
12368,13870,10677,2365,4459,14474,9711,4351,10578,11243,11180
12369,12063,15833,11418,10937,13281,11897,2999,9020,1427,10700
12370,2474,2793,545,16129,5128,11290,13482,7830,4470,13581
12371,8774,8280,6374,17036,10418,11191,9236,13663,4919,15609
12372,6917,16479,11616,11773,6686,14277,13336,15239,14830,4971
12373,12888,13976,15253,8007,14620,2504,1805,3179,8810,14447
12374,17291,6885,4020,16256,17579,13953,14772,5251,1036,11535
12375,5081,17160,13329,5892,2608,5138,91,5834,10763,5057
12376,8507,3232,17472,12336,16721,9074,9208,1853,2051,12970
12377,6745,13722,13376,8866,4903,13257,2887,14595,15937,12268
12378,2178,5924,175,5926,14144,4805,4109,6974,4697,1324
12379,1577,12928,9890,11816,15648,17266,11581,10656,8103,13054
12380,7372,17550,15665,3996,5452,888,14854,13980,12783,3980
12381,10126,7545,8651,5250,5544,8325,15901,5787,5435,10013
12382,8330,4150,13396,14508,16506,16669,13111,3307,17546,13983
12383,14340,6876,8957,10409,15766,1056,16741,1258,16186,5574
12384,7303,3521,17178,14773,12792,14533,6029,1470,16363,4227
12385,14465,14243,10849,8015,11345,6244,2426,3221,8924,14555
12386,5989,5585,1961,3373,11274,16651,6310,7908,2837,6307
12387,1276,12265,16372,12524,1061,16543,13370,14184,12601,2654
12388,9313,6288,13976,5743,14736,10384,6257,17462,8715,5457
12389,14221,12452,622,4092,7337,2668,14576,4674,10448,8855
12390,3187,12697,834,14772,7432,4812,81,8369,10556,6928
12391,11004,14342,1401,3870,9987,1367,10446,12667,6336,7589
12392,12111,8084,417,4780,10063,7414,5229,8515,10074,5290
12393,452,4197,16192,12499,15247,9364,16760,16658,17127,108
12394,970,2543,14581,59,7530,11602,1981,17392,12006,2031
12395,6391,6010,5346,12955,5313,13929,10258,11568,17518,3059
12396,17444,9684,101,6160,1054,14024,11473,8251,1113,2996
12397,5700,16860,6142,13468,4145,13506,14381,1915,8468,17307
12398,3769,5092,2057,17682,2114,8226,14031,12937,9929,15014
12399,5055,5317,4330,1703,7617,13582,10375,10359,9617,15582
12400,1357,4789,5530,9644,2566,1441,14363,2568,16022,4383
12401,7322,15045,11433,9016,5120,14044,5564,3242,1610,1999
12402,1143,12311,12790,14744,11197,9898,12124,4485,17464,4981
12403,9869,7246,14324,6185,12930,756,5478,12199,12177,14099
12404,6701,1995,4966,6451,721,2338,11908,7933,10517,15459
12405,9681,16538,12892,12773,1367,14259,12667,10695,5277,3355
12406,4696,7029,8314,4567,388,16739,9494,1185,8474,4654
12407,11304,14077,11238,4180,14204,1107,11053,1275,2392,11736
12408,17481,942,15616,11520,3640,11806,5672,1087,11254,8543
12409,7939,5583,16273,8918,17,1455,17409,4519,7350,12663
12410,4940,6517,13733,5719,10888,16893,15479,9434,13700,16132
12411,8524,17381,9048,11307,14904,2015,7786,16703,11911,16644
12412,156,4904,8960,8199,12552,17341,9598,16709,14820,6247
12413,16280,6085,14828,15747,12578,11180,1282,3887,17418,17460
12414,17078,15831,8206,3087,12372,6031,12719,11743,5127,9479
12415,2359,9100,145,15508,9491,1167,2896,5278,10391,5662
12416,7159,7741,10450,777,12929,16729,15353,15676,13253,804
12417,15333,7735,2551,5283,11551,16810,15206,1741,6251,16745
12418,15100,147,9850,5548,16224,5246,15693,17337,5745,8800
12419,16906,6420,346,3501,12341,5270,9437,7372,15665,8356
12420,13376,10888,6954,13722,6745,16132,2488,13733,7120,11778
12421,10814,16582,3075,6906,4616,6025,4814,10201,2726,4850
12422,1823,7941,14429,15523,15096,15231,16089,13266,16849,1069
12423,4005,350,16218,1015,10087,267,2440,1222,10606,3852
12424,3846,5661,675,10715,10457,12695,2049,2639,1181,2241
12425,17546,16163,10750,12527,6576,4189,2146,3307,16172,9672
12426,6671,6853,10824,1629,27,1473,15486,3677,6154,5558
12427,15200,8337,6485,17010,12810,6935,9074,15949,12919,6729
12428,14368,3501,1764,4076,8255,11410,2571,8786,12696,15138
12429,14122,2318,9372,13305,8074,495,4236,12642,15126,13757
12430,3368,2152,5317,11265,13050,6859,10359,15582,1145,7040
12431,14620,1504,14304,15866,17749,17301,15926,1850,2964,2926
12432,12693,3129,1359,13004,5187,6591,4283,8453,11844,12095
12433,15645,5285,4292,1484,15259,8073,12225,11605,3967,2794
12434,6962,16368,4569,475,15041,8543,11193,5000,7004,3682
12435,1798,3610,14367,9960,1799,14590,15124,16384,12317,607
12436,4128,16191,4500,6307,3554,10299,15607,1961,8274,1825
12437,3991,13618,8866,4404,16004,9434,8802,14680,13700,7945
12438,1461,7279,7408,14081,16043,12208,7759,3345,16900,14442
12439,3069,14082,6785,11483,10411,7788,12807,6433,16996,14932
12440,7168,9690,12978,907,12139,253,10099,397,9393,7424
12441,3779,10387,606,13801,7832,3383,9128,7791,16883,10822
12442,17263,7127,7877,5402,17249,11141,11935,8131,4594,14229
12443,7400,12599,10092,14058,6799,13167,6723,11205,17380,12488
12444,633,10585,16132,4940,1533,10888,2055,7687,13733,12962
12445,2744,1383,867,4760,9342,13112,744,966,13308,8332
12446,2037,7713,859,5503,12661,1026,16864,11969,1939,4386
12447,1089,7037,16628,15276,11099,10945,9443,15616,9814,16660
12448,5442,8999,469,6949,15077,13659,4809,16179,16301,11012
12449,11866,16743,12574,13053,2829,7948,14893,7272,1677,10969
12450,7952,17064,5445,4383,3668,14363,12731,1441,16022,4691
12451,12835,4603,7570,16127,16577,8236,10671,5867,5303,5773
12452,4674,4092,2668,12389,2493,14221,3186,11127,5106,622
12453,15493,12301,17047,12591,17147,4564,1656,17561,11638,4778
12454,11410,9726,1764,7926,4962,10813,7372,62,3748,8114
12455,12144,17365,1382,878,5003,1397,14380,8353,3356,7068
12456,7091,17638,12188,12322,5308,843,4926,615,11926,10446
12457,1822,6137,12189,13133,3255,3189,8625,6346,11380,6217
12458,8498,12503,1296,11433,6387,6194,4263,14044,15170,4161
12459,14118,5971,6073,16908,5861,14970,12191,15956,11065,11139
12460,8864,2767,17331,1077,5986,12182,3164,12944,12235,16274
12461,6410,11706,10595,15731,7440,1439,5733,756,16974,8873
12462,4204,10856,11541,12779,16558,238,2778,9544,16956,14464
12463,10590,4437,592,1183,14774,7315,12579,5373,13761,10672
12464,17689,11895,5147,13263,2092,2605,6452,9707,4642,13530
12465,5219,16505,12829,64,12611,11415,14950,17222,8533,4462
12466,7127,4594,14229,11141,7877,12867,17263,1466,4364,17533
12467,1683,14695,8488,13796,2282,214,10431,13603,5152,14782
12468,15448,4579,3370,4839,13976,2294,2330,9967,13984,13454
12469,14830,1098,13674,12824,8066,11891,9784,52,6917,5224
12470,15124,6972,607,7624,14312,11283,16242,12918,5317,1905
12471,1102,571,15107,11337,4306,14691,11283,2862,8644,5926
12472,14597,5233,6431,15299,17592,9871,10366,10183,3357,6009
12473,7745,8904,11283,1180,4656,5085,4306,16377,14550,17157
12474,10335,14836,7216,4349,6100,4431,12695,15680,3178,17119
12475,15349,10728,17731,10247,6009,13305,12990,6431,16610,4170
12476,7511,3925,191,12785,5793,14691,5939,15124,3138,10168
12477,5575,196,373,17115,4464,3511,4744,14956,756,7707
12478,6849,9295,14825,15858,1969,8204,6445,7239,15662,10433
12479,17032,12590,2453,3704,12692,11230,15711,16656,3723,1315
12480,8257,9300,12351,4312,11093,10794,38,9079,12231,12197
12481,4971,9331,14445,7420,11225,7925,10806,16002,398,14040
12482,11552,14631,8982,3685,14748,14322,3324,13125,16311,3570
12483,2933,15405,522,7348,7337,2773,1916,14263,15722,14495
12484,8153,6055,4421,15349,4170,4788,14765,2541,6933,6431
12485,14769,8727,2867,13408,4442,12456,9238,12533,5505,10203
12486,2981,420,5884,7765,10893,668,9984,7883,9946,6564
12487,15177,13002,6237,3225,15171,15362,7566,11661,1668,17603
12488,11205,13167,14058,6723,10092,12599,7400,11470,1006,2506
12489,6721,16357,6673,12056,406,16262,15774,4914,10906,6437
12490,3489,13526,7613,818,14869,10027,5084,16698,7701,8585
12491,12750,2935,8410,8208,8260,8727,2121,549,815,11930
12492,13743,3288,3842,3402,12265,8713,16624,4552,12135,16727
12493,6037,15107,1428,13728,3825,4432,12317,2372,16384,7624
12494,3825,14313,6972,15124,7234,16242,9340,12317,1428,11677
12495,15685,10024,16267,10646,8409,1158,436,6016,7723,17113
12496,214,10470,4897,10756,10751,651,2573,12924,15169,13932
12497,17482,17308,3463,13582,5317,758,16438,15062,15582,11337
12498,10385,10267,3452,16180,7373,826,4665,16206,10374,3178
12499,9364,10700,6447,15247,12393,13853,16658,4197,7453,16192
12500,571,7281,14999,17154,15394,11064,9049,2862,2122,5862
12501,9254,7779,14664,14050,14780,1905,7193,6329,2452,1406
12502,3619,1806,13875,12571,3508,11712,1189,10399,17548,9107
12503,12903,6194,4263,4930,7322,5325,12101,15170,11433,16011
12504,1338,13124,5996,1112,6295,6856,13711,647,6111,11330
12505,5202,9147,781,8166,7056,10411,11483,3476,7788,10335
12506,14623,2442,409,8656,7140,2459,12640,4461,15123,17746
12507,15904,15550,6762,5885,10542,14201,15680,16675,3846,17698
12508,14185,14050,12074,3605,5151,17321,16596,15062,257,13251
12509,16392,1735,3598,16939,12867,6226,17117,7877,12950,9351
12510,16454,11883,14290,17228,11298,17119,8822,6100,3846,11492
12511,4555,14239,11488,15273,2042,6175,1628,3163,1658,3914
12512,4669,12593,17573,7756,6500,599,7485,1844,17578,6959
12513,11859,8809,12748,6908,17302,7145,10027,5656,1902,8687
12514,12393,16192,11805,14714,1937,3947,13461,2269,13973,108
12515,5864,4963,2886,2676,16537,5291,6436,16821,15567,5942
12516,7152,8341,10269,8203,15695,9239,9783,9563,16737,11718
12517,11149,13471,13524,10921,5227,14538,1145,1046,13050,16082
12518,15640,9873,3721,12168,14717,95,11440,16730,10789,212
12519,8478,1493,13537,8873,3511,8738,16409,10269,17115,6800
12520,7467,12352,7451,4261,6211,279,12643,12760,3370,927
12521,1987,518,5244,7983,8454,7634,10437,17597,5671,16895
12522,3651,549,80,13751,6699,8914,11510,10923,15744,10438
12523,10695,15029,7149,2015,4237,1479,6917,12781,9542,12667
12524,1061,2279,13274,14566,14017,2912,1231,11088,16543,7903
12525,70,3982,15721,3214,14872,11387,17091,11437,11143,10780
12526,17381,9048,16201,16703,2342,5614,7786,6454,4345,201
12527,4189,9672,4411,17030,10412,16669,13926,7554,16172,7958
12528,7013,11953,13268,10972,13208,975,6293,2170,3540,6257
12529,4801,1012,2633,5197,8633,1530,8160,9027,4677,4949
12530,16711,12184,270,11164,15070,13129,299,6206,4472,6287
12531,230,16489,11694,5796,10479,8203,7849,10803,10541,17019
12532,4882,49,8587,6967,9490,10265,13703,3785,5535,13295
12533,11576,4442,10203,1130,12456,849,3227,11817,14935,16926
12534,17437,1618,17112,3879,10019,10662,10970,473,6251,2175
12535,12257,448,4075,5676,10690,2049,4504,13603,9919,16061
12536,16804,15610,5791,8407,13399,1429,3844,9391,5594,13812
12537,7201,14033,6346,5412,11269,2274,15323,2382,13075,13929
12538,5149,9120,7922,7555,12002,940,3551,11651,7179,5607
12539,15366,4831,7713,8881,12661,2430,1625,859,6262,1571
12540,15165,17136,10721,15409,12238,1509,10275,7633,2136,5560
12541,3849,1492,13607,15859,548,9518,7417,2757,16945,9389
12542,16143,6571,1324,17671,15816,13074,8808,6430,15800,393
12543,424,9095,17097,10363,9991,17431,4886,9170,16740,3510
12544,229,17210,5921,1351,9802,2818,756,6280,13346,4983
12545,15872,5369,3081,13878,9581,11125,12138,11858,13620,9634
12546,2400,7397,3106,607,12918,15755,16879,14312,13058,11283
12547,14465,10849,16993,3221,13272,6663,9983,17111,4671,6454
12548,2330,6360,7506,4132,1714,10530,15971,698,5918,8002
12549,8846,17482,11717,12172,2922,5614,12497,17135,7757,331
12550,9837,2706,11308,198,2055,11933,12973,13160,2932,13368
12551,15448,1614,12033,13976,13929,4368,10093,7623,12829,5126
12552,16709,6247,17341,4904,13393,156,11025,8199,8960,14820
12553,6885,13314,8516,8726,2185,2330,888,12354,13012,10331
12554,3531,13770,12392,12111,7414,8084,2649,14897,12387,5290
12555,7198,11956,6773,15615,6320,3412,9088,2066,2846,9560
12556,7074,10292,15106,11326,16734,1707,8637,1126,13914,14048
12557,16273,11385,9965,2801,6035,7939,1455,12409,8918,8590
12558,8912,12082,15954,115,8480,14366,10959,3117,9510,10456
12559,12990,9999,6009,3363,17736,16386,16761,6431,6491,13038
12560,14664,12501,7779,12676,9254,7193,14780,14050,11219,1709
12561,4301,12216,15607,3554,3855,3387,3692,10484,15250,12156
12562,599,13128,4697,10424,1682,9798,14146,6221,11888,1314
12563,3396,679,9006,11175,365,914,13931,565,7307,17566
12564,9815,15452,1453,4554,13263,17162,10401,8979,14790,7015
12565,3004,15030,22,10075,4986,8750,16258,16910,11016,14478
12566,6335,6259,4792,24,13001,4434,3236,4097,15749,9069
12567,14533,12792,16363,7833,6007,5843,4353,7749,5549,889
12568,16574,12655,8653,13120,14736,3644,15697,6466,9597,14294
12569,125,10935,6641,15949,12970,9074,2755,16532,7706,6133
12570,1066,14670,6196,14312,9960,17560,8915,14410,5571,6482
12571,1806,13875,3619,3508,12502,9213,17548,9107,3349,15653
12572,14536,9483,710,8943,16766,7415,16773,10092,6799,12599
12573,1951,14055,6982,8156,12682,14463,16445,5524,6611,674
12574,2125,13891,16574,4039,2242,13428,7479,14736,12449,17567
12575,830,10207,7345,4430,1383,5722,8749,867,1538,2258
12576,835,17161,5419,11334,2695,2769,1956,17075,8517,15999
12577,2573,3884,5332,16823,549,17297,8361,11640,2728,4494
12578,3887,11180,10601,6807,1735,15786,12626,10277,17263,10276
12579,5373,7191,1183,14573,14251,16295,17400,10590,15559,10850
12580,3972,2757,4369,13298,15953,17537,10673,10212,5472,705
12581,5110,2021,15456,8264,50,2644,2696,5378,11973,549
12582,2862,4306,11283,14550,571,8644,15107,1905,13728,6037
12583,7146,3975,15317,2916,13326,8938,7308,7877,13751,8077
12584,10646,13339,10905,5659,15000,5681,4413,3911,16525,10127
12585,3987,12061,17001,14057,17257,11111,1271,715,16005,6812
12586,10369,5714,3023,10321,871,16895,15717,9582,12805,1766
12587,11060,8583,2687,81,7621,6534,4812,15792,11727,16096
12588,13338,1281,14863,4961,1876,11076,14682,4332,11270,5804
12589,1422,7016,3609,10266,4769,2682,17413,205,11344,2349
12590,17032,12479,12692,11230,13670,6323,2453,3723,1315,15711
12591,7895,16063,4778,5762,331,312,13439,8317,3917,2533
12592,3426,2165,911,1240,12984,8561,1067,15330,5272,13562
12593,12145,6166,2848,8883,14280,3798,4364,4479,501,12186
12594,13646,17683,5623,8091,6019,3287,10313,12842,9633,4045
12595,15518,14268,14145,220,1628,14374,2719,9226,11021,13266
12596,3084,7588,818,15893,5084,3093,12490,3013,15366,16883
12597,14380,15241,3356,16333,1952,16677,2027,5506,14809,12282
12598,3342,7419,8621,501,13767,14727,1931,3423,6378,3649
12599,10092,2506,6799,14058,7400,13167,12443,11205,6723,12488
12600,14280,15922,3798,15702,8327,13302,17441,798,6099,6902
12601,7667,13370,10757,2654,48,2236,13650,10074,12770,16543
12602,1906,8788,7372,12699,2946,7425,11768,16111,17550,11876
12603,8445,14792,1003,2637,2404,17542,6643,3519,12199,6551
12604,8132,4047,1516,13846,12247,124,13322,7900,15566,14033
12605,9051,6971,1202,17560,9592,11064,9828,10042,11398,2862
12606,9560,2115,11956,12555,17142,4205,15615,6658,5003,15376
12607,16843,14789,988,1912,4110,5416,6827,13587,5473,12291
12608,15252,2334,8722,5313,1536,817,10066,8254,15169,583
12609,11190,14972,17072,13621,12250,13936,15869,17652,2292,4689
12610,8069,10075,8153,6363,17731,15961,714,1924,4788,5213
12611,8810,5800,8533,17222,11316,12829,11601,9783,13305,9328
12612,7127,16847,11141,17632,1466,15997,14229,5287,1370,8883
12613,11302,3602,7540,14059,15879,3511,8013,4037,13679,17284
12614,8146,5332,5575,10331,15207,7372,10715,1811,196,17142
12615,10394,13999,17445,11668,16612,6200,10807,14950,5498,8006
12616,16696,9079,15845,8257,17718,5550,9007,11319,2970,765
12617,3927,17641,14383,15947,13895,712,10121,11786,11364,13506
12618,10172,14334,7705,6959,13726,10174,13091,4568,13216,8178
12619,338,17177,10797,10328,3419,14607,17012,2852,5863,4547
12620,4609,4331,4355,12084,16703,15450,14393,1816,15425,12232
12621,10416,5216,16269,9563,6167,16560,246,10269,2666,8260
12622,16952,7910,12904,11613,17346,14439,10491,8682,8717,1148
12623,17212,3170,3404,14216,6220,6145,6602,3410,7014,14264
12624,6913,281,13634,2216,2132,6222,15542,8598,8945,11571
12625,8064,10806,16276,3041,17576,11169,16646,13680,7196,15926
12626,3599,5402,17263,12578,14070,3887,12667,12442,11935,1595
12627,288,6187,8676,668,314,7638,10893,12486,6564,420
12628,16505,17406,3479,15589,12705,17528,5064,809,14893,17504
12629,2529,14720,1258,2772,13080,1878,13711,4715,14689,5949
12630,13750,15485,15745,4456,9443,9059,4709,17318,14782,9814
12631,15230,5392,2718,15622,13069,8058,2241,16974,10475,11138
12632,15328,8305,8356,16646,9917,11830,8521,2065,11743,7472
12633,9111,10378,5112,2862,8596,17129,12299,12911,607,16765
12634,4079,12532,15726,16631,14948,15617,10743,12753,14930,15452
12635,530,3319,14767,4673,6766,3691,8710,3205,5852,15749
12636,15552,7932,6511,16694,12906,1086,14607,857,3419,338
12637,7802,12341,878,6557,737,7271,4338,2373,4975,13431
12638,3395,4618,10398,278,12245,9758,17718,15845,2970,3399
12639,2360,10620,5050,17474,11378,17526,13378,16499,4135,16233
12640,8824,4461,8656,15123,17746,2442,7228,409,7140,14623
12641,2840,10483,9302,4425,354,10632,12029,8917,11200,17143
12642,5631,11626,644,8083,9967,15126,9555,16370,9907,233
12643,9424,12520,11764,6211,4261,5256,8530,12137,12772,7467
12644,15912,5365,10931,6975,8069,6216,8407,7213,17352,1122
12645,14278,12061,9954,4454,17412,12702,16500,7424,1840,11111
12646,14014,13864,8533,8665,11461,12611,16332,10073,2133,13781
12647,7307,9765,12315,9104,15731,2827,4576,12563,13931,11175
12648,15464,4040,14936,15798,10608,8595,7186,16153,4049,13139
12649,13929,8350,9035,10258,13749,11031,11561,5790,8132,1516
12650,437,7722,5115,8309,7675,3257,16590,2041,4921,11659
12651,326,11355,6300,12460,17011,10548,2570,2190,716,6657
12652,16356,8187,13094,9845,7657,16918,4682,7661,1660,7744
12653,2333,7297,2494,2724,7913,3671,10312,6895,739,3184
12654,10875,13341,321,12045,8102,14007,3818,14863,1545,16084
12655,16574,7075,6975,1640,14378,4700,11207,17736,11605,2242
12656,17006,7482,15827,11418,7103,17478,12650,15833,4538,15368
12657,12921,14692,14687,13147,9001,16157,15656,15896,9810,10567
12658,11369,17314,6083,6424,3005,8347,10112,10090,10746,3914
12659,3261,8153,12484,2541,6411,11725,5641,11609,3691,1570
12660,2813,9048,416,424,4634,14757,6731,10576,4773,16703
12661,674,4402,17004,15465,14646,9368,994,859,8627,7713
12662,14541,15853,5793,12476,7511,2617,10835,8079,15887,14209
12663,4519,1455,7350,8918,16273,2078,5367,13227,381,5957
12664,12912,387,965,8296,13479,3508,9213,1189,6225,10689
12665,13210,6246,17178,3781,12857,7063,15056,7303,8730,17258
12666,16756,1600,10029,5305,6766,16718,6923,9126,13974,6759
12667,3355,13840,14342,13451,8159,7336,9681,3870,2015,15424
12668,8159,12667,13840,7786,16703,7336,15450,13082,12084,1466
12669,11923,11363,6628,3748,1471,7316,2295,4638,6636,444
12670,6756,2585,10406,7596,359,6281,11702,3267,2554,13810
12671,3742,14431,17756,11754,1595,16223,241,7642,7424,5955
12672,7234,1220,16377,9340,14313,6972,15124,15205,2152,16242
12673,1637,16459,13524,2078,15044,5227,1372,8123,13555,3522
12674,15867,13548,5233,15438,10366,9401,7798,14626,12472,16279
12675,6196,14691,14312,8915,9882,14109,1625,9960,12918,11701
12676,12501,12560,14664,7179,9120,9254,13629,7779,14050,257
12677,15956,6223,12255,13772,10274,7125,12160,9204,8679,658
12678,17603,8160,7566,15362,11661,751,401,3526,1668,12487
12679,6886,13087,17303,4644,14233,9469,3256,14955,989,17559
12680,9623,14955,899,16526,4247,4452,5613,8130,11838,10415
12681,14514,7891,4606,520,8082,5018,14125,747,3099,1985
12682,16337,12054,12661,5524,17262,3225,674,994,4402,15171
12683,17648,10944,13001,6259,10836,15597,7058,6948,5925,16630
12684,764,16722,8072,3524,16725,11939,16586,6690,3303,498
12685,7417,17173,8594,7088,6217,163,6267,9145,6907,7306
12686,157,11556,10569,16830,2581,4205,14202,8620,17568,8775
12687,16955,7476,9667,1907,5740,2041,15275,5552,10754,5482
12688,1768,10566,1298,6922,7259,674,13548,2633,5197,7328
12689,10637,5043,13588,11480,11043,8272,14515,8055,76,5816
12690,16272,13273,14454,457,14691,11521,2452,14240,11064,5926
12691,5987,10896,16841,2889,15747,5136,201,12210,5516,2816
12692,17032,12590,11230,12479,1315,3723,2453,1284,15711,16656
12693,5187,1359,11844,6960,7112,8908,3071,2332,12432,10426
12694,17405,13255,406,11812,17169,17324,11314,3864,6134,4951
12695,448,4075,12327,8661,9919,11402,12257,3846,12535,2049
12696,1764,16685,2571,8114,2138,11189,10081,5817,10813,14046
12697,12390,834,3187,12354,14772,17613,81,7432,6928,12022
12698,9404,4203,1785,7201,9877,15023,14803,820,7372,10562
12699,6252,1053,3764,7676,7727,4794,14478,10270,6636,1888
12700,3973,14059,14352,8013,12037,16334,6116,5626,15054,1493
12701,675,11458,7946,9556,15618,2947,15584,14640,2522,9867
12702,12645,12061,2022,14278,13912,11111,16500,17001,4419,14057
12703,9351,3120,1821,7912,14828,17117,7960,13388,12840,17460
12704,1754,14953,6190,16525,13636,2922,16063,1255,6797,7895
12705,13183,16505,12628,11115,14765,3479,17569,10674,5501,17430
12706,580,15679,1551,16972,7016,10869,5596,16807,11603,7639
12707,2887,13431,9583,3300,16433,1649,16004,8588,1091,5726
12708,6279,6795,5264,13009,11291,13185,14872,6768,15210,15090
12709,10691,2444,12383,14340,10698,1929,5574,1056,6876,82
12710,16732,7697,1038,2770,3345,12333,342,7113,1396,2575
12711,9958,10439,11825,9001,16157,15896,9810,8666,471,14687
12712,5916,11181,6938,15088,3550,14415,8251,1113,9830,2549
12713,11001,14892,8487,6798,2159,5233,3556,6289,9478,7956
12714,3342,8621,14825,14254,12598,8526,14727,3423,11573,6641
12715,16330,13218,17192,11115,17500,5500,17455,8324,6991,7222
12716,2536,4252,8021,13132,15245,17688,16098,4714,1350,11595
12717,13693,12253,14489,16447,6217,6353,4016,15399,8746,2655
12718,10185,10280,8263,14436,7332,8496,15568,4468,5510,6011
12719,6602,17681,4628,9479,97,4820,8024,14216,13561,2015
12720,5856,5162,7571,17175,6917,534,405,2362,2015,1479
12721,7047,5577,13380,12942,7516,996,10276,561,10661,10729
12722,12855,5294,10020,462,2018,12016,8436,1616,1733,15036
12723,16689,13746,14830,8961,978,5476,7912,1735,7420,677
12724,16266,14927,6726,2358,13233,233,16346,7851,15695,9489
12725,13794,541,16358,6431,15349,4170,399,10247,16610,131
12726,6915,11531,15858,11926,10446,9136,9524,7239,5847,16209
12727,6911,3648,14780,2554,3198,11544,6329,6068,3617,17299
12728,2345,13426,15767,5796,10807,4217,13815,14282,15630,1159
12729,12041,3361,821,12271,2844,10228,12241,9853,15038,14495
12730,6020,15066,14088,10860,14174,10989,10806,8938,8736,9351
12731,4691,3668,4383,5445,2861,8282,5530,15035,4789,16237
12732,3624,1905,14313,13081,15205,5496,15124,13728,6037,17169
12733,1970,15914,7291,739,3576,8922,10054,17372,204,11742
12734,8985,16046,16307,7762,17104,17343,9359,11822,11848,14328
12735,3321,15068,14870,10622,7391,9776,17014,4517,4568,11690
12736,13852,17638,9878,843,4926,12188,10203,1130,11926,954
12737,7372,1397,15993,15665,5923,4724,16314,10715,8746,4020
12738,16644,16687,14904,2889,17381,16703,7160,7750,8524,4881
12739,12084,3626,2122,17031,312,12232,16740,15450,8782,5862
12740,1763,16069,388,1688,17463,10977,11504,2330,6839,1993
12741,14970,16016,8467,11139,12160,1810,10123,16181,4841,15956
12742,17533,963,8190,12246,10372,15862,14112,8677,11907,11141
12743,14973,1027,6959,11909,17494,12160,12970,12077,11888,15956
12744,3440,11206,1828,7270,14826,16418,5263,13349,9986,4317
12745,5591,16068,7336,3265,8803,1175,6003,11427,15424,15733
12746,15228,7467,17139,5256,16693,4716,9640,9424,7966,9291
12747,6917,1479,17175,7571,14277,534,13336,17329,17396,868
12748,11859,12513,5656,17302,8809,7145,6908,10027,1902,8687
12749,6009,6491,12990,13794,17736,9586,15349,630,6431,9999
12750,12491,2027,15551,549,12156,14304,3601,8766,9017,8727
12751,6306,6683,17741,14882,8328,8124,10718,17464,12181,10960
12752,6298,4574,17569,7229,4457,6256,6100,14819,10252,16454
12753,4424,17590,8218,17566,11738,8660,10187,12905,17284,6116
12754,7717,17610,10410,5920,1952,7035,7372,915,8701,17142
12755,7862,4142,5081,5834,13329,2608,8959,10376,12375,69
12756,17349,6012,14307,4783,7815,8940,6201,1947,6836,2548
12757,1713,14189,17454,16935,10215,114,8477,11023,9605,9819
12758,3266,7598,16567,2319,2601,7890,2950,10420,13629,257
12759,7197,7804,15666,4407,12900,12958,4254,11455,7578,11650
12760,11397,7634,9638,2662,5010,9609,2882,9272,11918,14408
12761,6087,5588,14017,1231,4699,3837,17642,12770,3475,7675
12762,15,9584,280,1720,11730,4424,6875,4175,9107,2215
12763,5727,12675,16698,3128,10027,7779,7613,5562,1709,10236
12764,11583,3238,3602,917,5535,7128,8061,3940,8967,7540
12765,10258,9698,15407,1635,8350,13241,11534,11951,15391,5172
12766,7186,10608,15798,8595,14936,13523,6502,8192,3542,16153
12767,9949,11887,8326,16791,7718,3529,14311,9525,17653,3500
12768,1876,1281,11270,4034,17502,15389,14231,14933,4738,347
12769,10979,2831,7919,14770,3993,17411,17535,13378,14694,5506
12770,11967,13370,4342,2654,2346,3495,16543,3475,48,7667
12771,3764,11599,8615,11835,1950,3727,1852,2909,9030,13992
12772,16269,12137,1952,17440,4070,6638,6286,10045,9291,16560
12773,15424,15064,1367,6336,2443,12867,3265,16068,10860,6029
12774,818,10119,15037,11165,3013,1163,16325,15702,14869,10027
12775,4350,2947,7301,14011,10127,2049,15732,11715,4575,14836
12776,917,7380,3602,5535,10878,4186,10235,2774,7540,1493
12777,3781,14239,8730,3073,15690,3914,6175,6590,15934,15316
12778,1144,4577,4656,17154,4640,11283,2862,6287,11490,4306
12779,3741,10856,17130,10213,8660,3871,12462,7806,16383,17645
12780,6365,15324,995,2682,4202,17300,8210,14083,1422,205
12781,5877,10695,15736,13840,8149,7149,9170,413,16703,6122
12782,2785,14765,12484,6933,938,9315,9754,11609,9045,5641
12783,17142,10250,12380,11189,2030,434,7372,12319,12341,4206
12784,734,13453,6664,9833,6693,11514,2896,1974,11604,4496
12785,191,14691,14410,2452,11521,1905,15124,12918,13728,14312
12786,16340,15616,1087,9000,1765,17624,6394,429,2388,5000
12787,9541,13009,14872,5002,13185,6061,70,6279,17106,4
12788,6873,3837,8133,9165,16590,7376,12650,437,7062,11105
12789,17567,10006,10675,13562,7413,14964,2714,15942,12984,15330
12790,16504,14744,12402,3048,11168,12579,9586,12118,8936,14196
